pair_id,CUI,label,category,original_cui,start_index,end_index
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0030305,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0022116,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0017160,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0017178,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0746883,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C0011860,non-entailment,symptoms_diseases,C1561643,,
"23fe0210-66c7-11e7-b100-f45c89b91419,ng",C1384641,non-entailment,symptoms_diseases,C1561643,,
23fe9b62-66c7-11e7-87ae-f45c89b91419,C0018802,entailment,symptoms_diseases,C0018802,16,40
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0032227,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0011175,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0027720,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0041952,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0023212,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0034063,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0012569,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C0018802,,
"23fe9b62-66c7-11e7-87ae-f45c89b91419,ng",C0011334,non-entailment,symptoms_diseases,C0018802,,
23fec1c8-66c7-11e7-a4a3-f45c89b91419,C0018799,entailment,symptoms_diseases,C0018799,16,31
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0022116,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0206062,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0011175,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0745136,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0020456,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0340643,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0022638,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0020456,non-entailment,symptoms_diseases,C0018799,,
"23fec1c8-66c7-11e7-a4a3-f45c89b91419,ng",C0031350,non-entailment,symptoms_diseases,C0018799,,
24023558-66c7-11e7-9d8c-f45c89b91419,C0023890,entailment,symptoms_diseases,C0023890,12,21
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0020443,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C1510654,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0014179,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0856747,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0001175,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0340643,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0022638,non-entailment,symptoms_diseases,C0023890,,
"24023558-66c7-11e7-9d8c-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0023890,,
240247be-66c7-11e7-985f-f45c89b91419,C0011175,entailment,symptoms_diseases,C0011175,11,21
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0206062,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0023895,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0206062,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0007177,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0020473,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0018802,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C0011175,,
"240247be-66c7-11e7-985f-f45c89b91419,ng",C0022116,non-entailment,symptoms_diseases,C0011175,,
2402a354-66c7-11e7-a59d-f45c89b91419,C0549642,entailment,symptoms_diseases,C0549642,12,30
24032c54-66c7-11e7-bc4c-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,24,30
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0015544,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0011860,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0878544,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0017160,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0041952,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0264733,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0023895,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0878544,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0035078,non-entailment,symptoms_diseases,C0038454,,
"24032c54-66c7-11e7-bc4c-f45c89b91419,ng",C0011168,non-entailment,symptoms_diseases,C0038454,,
24033242-66c7-11e7-95e8-f45c89b91419,C0008311,entailment,symptoms_diseases,C0008311,18,41
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0742078,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0031350,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0007785,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0038454,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0037278,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0020443,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0023211,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0023890,non-entailment,symptoms_diseases,C0008311,,
"24033242-66c7-11e7-95e8-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C0008311,,
24041fa6-66c7-11e7-81c9-f45c89b91419,C0041912,entailment,symptoms_diseases,C0041912,16,43
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0018790,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0856747,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0018801,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0027720,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0024115,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0011854,non-entailment,symptoms_diseases,C0041912,,
"24041fa6-66c7-11e7-81c9-f45c89b91419,ng",C0018801,non-entailment,symptoms_diseases,C0041912,,
240482b6-66c7-11e7-abca-f45c89b91419,C0149871,entailment,symptoms_diseases,C0149871,34,37
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C1510654,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0009319,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0022661,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0020305,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0206062,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0024117,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0856747,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0012569,non-entailment,symptoms_diseases,C0149871,,
"240482b6-66c7-11e7-abca-f45c89b91419,ng",C0272285,non-entailment,symptoms_diseases,C0149871,,
2404c29e-66c7-11e7-bd14-f45c89b91419,C0740941,entailment,symptoms_diseases,C0740941,13,30
2404c852-66c7-11e7-ad7e-f45c89b91419,C0679407,entailment,symptoms_diseases,C0679407,23,51
2407a510-66c7-11e7-8808-f45c89b91419,C0018802,entailment,symptoms_diseases,C0018802,12,15
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0020443,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0149871,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0004610,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0017178,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0003869,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0023895,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0003507,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0015544,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0022661,non-entailment,symptoms_diseases,C0018802,,
"2407a510-66c7-11e7-8808-f45c89b91419,ng",C0155626,non-entailment,symptoms_diseases,C0018802,,
24080dd2-66c7-11e7-91a3-f45c89b91419,C0027051,entailment,symptoms_diseases,C0027051,34,55
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0264490,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0948089,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0585105,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0028754,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0272285,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0458219,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0948089,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0020473,non-entailment,symptoms_diseases,C0027051,,
"24080dd2-66c7-11e7-91a3-f45c89b91419,ng",C0004153,non-entailment,symptoms_diseases,C0027051,,
2408b0c0-66c7-11e7-8353-f45c89b91419,C1264613,entailment,symptoms_diseases,C1264613,20,32
2409212c-66c7-11e7-af49-f45c89b91419,C0876973,entailment,symptoms_diseases,C0876973,18,37
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0032285,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C1956346,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0031039,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0007785,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0017168,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0015544,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0876973,,
"2409212c-66c7-11e7-af49-f45c89b91419,ng",C0023211,non-entailment,symptoms_diseases,C0876973,,
2409bcb8-66c7-11e7-93e7-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,24,30
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0151740,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0022661,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0011168,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0031039,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0020538,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0085581,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0037278,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0038454,,
"2409bcb8-66c7-11e7-93e7-f45c89b91419,ng",C0034063,non-entailment,symptoms_diseases,C0038454,,
240a8c58-66c7-11e7-bb0f-f45c89b91419,C0023890,entailment,symptoms_diseases,C0023890,12,21
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0017168,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0403447,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C1145670,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0007193,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0007282,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0040583,non-entailment,symptoms_diseases,C0023890,,
"240a8c58-66c7-11e7-bb0f-f45c89b91419,ng",C0458219,non-entailment,symptoms_diseases,C0023890,,
240af43e-66c7-11e7-addd-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,18,24
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0275518,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0162871,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0458219,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0155668,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0027051,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0014335,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0034063,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0038454,,
"240af43e-66c7-11e7-addd-f45c89b91419,ng",C0032227,non-entailment,symptoms_diseases,C0038454,,
240c2340-66c7-11e7-ad8b-f45c89b91419,C0948089,entailment,symptoms_diseases,C0948089,28,51
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0162871,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0019064,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0003962,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0025517,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0149871,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0242966,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0007785,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0007282,non-entailment,symptoms_diseases,C0948089,,
"240c2340-66c7-11e7-ad8b-f45c89b91419,ng",C0037278,non-entailment,symptoms_diseases,C0948089,,
240c44a6-66c7-11e7-9514-f45c89b91419,C0038454,entailment,symptoms_diseases,C0038454,24,30
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0007286,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0546817,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0027720,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0011880,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0003504,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0042029,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0151740,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0017160,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0038454,,
"240c44a6-66c7-11e7-9514-f45c89b91419,ng",C0007286,non-entailment,symptoms_diseases,C0038454,,
240c4fa8-66c7-11e7-91cb-f45c89b91419,C0948089,entailment,symptoms_diseases,C0948089,36,59
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0018939,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0020305,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0042373,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0008311,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0004623,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0742078,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0020258,non-entailment,symptoms_diseases,C0948089,,
"240c4fa8-66c7-11e7-91cb-f45c89b91419,ng",C0004364,non-entailment,symptoms_diseases,C0948089,,
240d5e5c-66c7-11e7-ae38-f45c89b91419,C0155626,entailment,symptoms_diseases,C0155626,40,67
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0008350,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0020676,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0729552,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0014868,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0018790,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C1410927,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0040997,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0024117,non-entailment,symptoms_diseases,C0155626,,
"240d5e5c-66c7-11e7-ae38-f45c89b91419,ng",C0015544,non-entailment,symptoms_diseases,C0155626,,
240dc588-66c7-11e7-956f-f45c89b91419,C0729552,entailment,symptoms_diseases,C0729552,12,29
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0030469,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C1510654,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0015544,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0004623,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0458219,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0007286,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0948089,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0022661,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0014335,non-entailment,symptoms_diseases,C0729552,,
"240dc588-66c7-11e7-956f-f45c89b91419,ng",C0024115,non-entailment,symptoms_diseases,C0729552,,
240eef38-66c7-11e7-9e0f-f45c89b91419,C0018801,entailment,symptoms_diseases,C0018801,12,25
"240eef38-66c7-11e7-9e0f-f45c89b91419,ng",C0032285,non-entailment,symptoms_diseases,C0018801,,
"240eef38-66c7-11e7-9e0f-f45c89b91419,ng",C1384641,non-entailment,symptoms_diseases,C0018801,,
"240eef38-66c7-11e7-9e0f-f45c89b91419,ng",C0021390,non-entailment,symptoms_diseases,C0018801,,
