pair_id,CUI,label,original_cui,start_index,end_index
23fa70b4-66c7-11e7-bb50-f45c89b91419,C0162871,entailment,C0162871,20,56
"2436c6ae-66c7-11e7-82d5-f45c89b91419,ng",C0011854,non-entailment,C0012813,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0027051,non-entailment,C0149931,,
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0742758,non-entailment,C0010054,,
"1899f6f4-66c7-11e7-baa4-f45c89b91419,ng",C0149801,non-entailment,C0018099,,
"242f6d50-66c7-11e7-83a2-f45c89b91419,ng",C0013182,non-entailment,C0040583,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0262655,non-entailment,C0018802,,
"23fa3880-66c7-11e7-80c2-f45c89b91419,ng",C0012813,non-entailment,C0018790,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0009450,non-entailment,C0024115,,
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0032326,non-entailment,C0022661,,
"23fc326e-66c7-11e7-a1b2-f45c89b91419,ng",C0242231,non-entailment,C1960800,,
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0027765,non-entailment,C0013182,,
"240a92b6-66c7-11e7-8e6d-f45c89b91419,ng",C0037199,non-entailment,C0035078,,
"23ecad24-66c7-11e7-b910-f45c89b91419,ng",C0023895,non-entailment,C0032227,,
"240f13d2-66c7-11e7-8bdb-f45c89b91419,ng",C0152025,non-entailment,C0003507,,
"2400437e-66c7-11e7-b8c3-f45c89b91419,ng",C0242231,non-entailment,C0024117,,
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0022661,non-entailment,C0024115,,
"2429b228-66c7-11e7-9071-f45c89b91419,ng",C0042029,non-entailment,C0008325,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C0011854,non-entailment,C0018802,,
"23f038ba-66c7-11e7-9871-f45c89b91419,ng",C0003504,non-entailment,C0018802,,
1f3547b6-66c7-11e7-9d04-f45c89b91419,C0565599,entailment,C0565599,10,31
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0011854,non-entailment,C0876973,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0014544,non-entailment,C0876973,,
"23f0c76c-66c7-11e7-9db4-f45c89b91419,ng",C0235329,non-entailment,C0027765,,
"2412e96e-66c7-11e7-9954-f45c89b91419,ng",C0155909,non-entailment,C0042029,,
"242c4940-66c7-11e7-850c-f45c89b91419,ng",C0149721,non-entailment,C0018790,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0002965,non-entailment,C0017152,,
"189bd42e-66c7-11e7-bb0e-f45c89b91419,ng",C0042345,non-entailment,C0235329,,
"2441cd40-66c7-11e7-942e-f45c89b91419,ng",C0007787,non-entailment,C0007282,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0011849,non-entailment,C0024131,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0002965,non-entailment,C0015230,,
"24257d2c-66c7-11e7-9a5e-f45c89b91419,ng",C0037315,non-entailment,C0002965,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0038833,non-entailment,C0011880,,
"23fe5cb0-66c7-11e7-840f-f45c89b91419,ng",C0030312,non-entailment,C0018802,,
"2425d8b0-66c7-11e7-83bc-f45c89b91419,ng",C0019196,non-entailment,C0027051,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0042345,non-entailment,C0018802,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0025517,non-entailment,C0014544,,
"1f333db8-66c7-11e7-96b0-f45c89b91419,ng",C0015230,non-entailment,C0018790,,
"23fa11c8-66c7-11e7-8af6-f45c89b91419,ng",C0013182,non-entailment,C0037199,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0011860,non-entailment,C0004763,,
23fe5cb0-66c7-11e7-840f-f45c89b91419,C0018802,entailment,C0018802,17,41
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0002940,non-entailment,C0155909,,
241edc24-66c7-11e7-9157-f45c89b91419,C0020538,entailment,C0020538,16,35
241f0d0c-66c7-11e7-a932-f45c89b91419,C0020538,entailment,C0020538,13,25
"2437efd2-66c7-11e7-9326-f45c89b91419,ng",C0008272,non-entailment,C0042029,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0494475,non-entailment,C0034155,,
"242b5508-66c7-11e7-9b9e-f45c89b91419,ng",C0003507,non-entailment,C0025517,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0020456,non-entailment,C0032285,,
"24150822-66c7-11e7-b3d8-f45c89b91419,ng",C0403447,non-entailment,C0002871,,
189e8e12-66c7-11e7-8a0c-f45c89b91419,C0003504,entailment,C0003504,26,46
"189f5a54-66c7-11e7-aa20-f45c89b91419,ng",C0004763,non-entailment,C0038454,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0013182,non-entailment,C0022661,,
"24077ca2-66c7-11e7-a40e-f45c89b91419,ng",C0565599,non-entailment,C0149721,,
"2427ba24-66c7-11e7-a037-f45c89b91419,ng",C0876973,non-entailment,C0008350,,
"23fc0a8c-66c7-11e7-8389-f45c89b91419,ng",C0017168,non-entailment,C0262655,,
"242eae42-66c7-11e7-b8ce-f45c89b91419,ng",C0023890,non-entailment,C0030283,,
1897fdae-66c7-11e7-9357-f45c89b91419,C0014544,entailment,C0014544,15,31
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0085129,non-entailment,C0014544,,
"1f366894-66c7-11e7-820b-f45c89b91419,ng",C0235325,non-entailment,C0020538,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0021843,non-entailment,C0020538,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0152020,non-entailment,C0004096,,
"1f337690-66c7-11e7-bca3-f45c89b91419,ng",C0018790,non-entailment,C0149871,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0018799,non-entailment,C0022661,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0012819,non-entailment,C0038833,,
"2420c994-66c7-11e7-9f2f-f45c89b91419,ng",C0010068,non-entailment,C0024115,,
2428e0a2-66c7-11e7-a7c3-f45c89b91419,C0018790,entailment,C0018790,17,31
"243d8c50-66c7-11e7-a110-f45c89b91419,ng",C0085129,non-entailment,C0024117,,
"2428e0a2-66c7-11e7-a7c3-f45c89b91419,ng",C0035439,non-entailment,C0018790,,
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0020676,non-entailment,C0149931,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0023895,non-entailment,C0011860,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0011854,non-entailment,C0020538,,
"189a0248-66c7-11e7-9e2d-f45c89b91419,ng",C0032290,non-entailment,C0027051,,
"243f5062-66c7-11e7-8fe6-f45c89b91419,ng",C0020456,non-entailment,C0037315,,
"189725be-66c7-11e7-9899-f45c89b91419,ng",C0014118,non-entailment,C0949083,,
"18963c80-66c7-11e7-a6d2-f45c89b91419,ng",C0403447,non-entailment,C0020456,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0003507,non-entailment,C0011168,,
"1f302b94-66c7-11e7-b5a0-f45c89b91419,ng",C0018799,non-entailment,C0032285,,
"242f575c-66c7-11e7-a5ec-f45c89b91419,ng",C0034063,non-entailment,C0235329,,
"189746fe-66c7-11e7-b3e5-f45c89b91419,ng",C0001339,non-entailment,C0023895,,
"23fc0a8c-66c7-11e7-8389-f45c89b91419,ng",C0002965,non-entailment,C0262655,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C0001339,non-entailment,C0021843,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0007787,non-entailment,C0457949,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0085615,non-entailment,C0035021,,
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C0032290,non-entailment,C0024117,,
"241edc24-66c7-11e7-9157-f45c89b91419,ng",C0023895,non-entailment,C0020538,,
"189bd42e-66c7-11e7-bb0e-f45c89b91419,ng",C0565599,non-entailment,C0235329,,
"2401d780-66c7-11e7-986f-f45c89b91419,ng",C0026269,non-entailment,C0014009,,
"2429943e-66c7-11e7-927a-f45c89b91419,ng",C0020542,non-entailment,C0018802,,
"24464874-66c7-11e7-b106-f45c89b91419,ng",C0019348,non-entailment,C0007273,,
"2425939a-66c7-11e7-9407-f45c89b91419,ng",C0030312,non-entailment,C0042029,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0042345,non-entailment,C0010054,,
23fdbdd2-66c7-11e7-99dd-f45c89b91419,C0022661,entailment,C0022661,17,44
"2424695a-66c7-11e7-bd9b-f45c89b91419,ng",C0015230,non-entailment,C0022104,,
"189de41c-66c7-11e7-bfaa-f45c89b91419,ng",C0162871,non-entailment,C0022660,,
"241acbac-66c7-11e7-9650-f45c89b91419,ng",C0149721,non-entailment,C0022661,,
23f2fb5e-66c7-11e7-899b-f45c89b91419,C0020538,entailment,C0020538,12,31
"2429943e-66c7-11e7-927a-f45c89b91419,ng",C0009450,non-entailment,C0018802,,
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0012819,non-entailment,C0149931,,
"24147d10-66c7-11e7-801d-f45c89b91419,ng",C0019348,non-entailment,C0235325,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0022661,non-entailment,C0442874,,
243d35a4-66c7-11e7-984a-f45c89b91419,C0020538,entailment,C0020538,1,20
"240e48dc-66c7-11e7-85c3-f45c89b91419,ng",C0494475,non-entailment,C0149931,,
"242bcc06-66c7-11e7-8e8d-f45c89b91419,ng",C0004763,non-entailment,C0032326,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0235480,non-entailment,C0010054,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0149721,non-entailment,C0018802,,
"23fa70b4-66c7-11e7-bb50-f45c89b91419,ng",C0020676,non-entailment,C0162871,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0024115,non-entailment,C0012813,,
24251b3e-66c7-11e7-9a56-f45c89b91419,C0011847,entailment,C0011847,13,21
"23eff622-66c7-11e7-b6e1-f45c89b91419,ng",C0014544,non-entailment,C0242231,,
"1f333db8-66c7-11e7-96b0-f45c89b91419,ng",C1527303,non-entailment,C0018790,,
"23f0c76c-66c7-11e7-9db4-f45c89b91419,ng",C0494475,non-entailment,C0027765,,
"23fc2634-66c7-11e7-a899-f45c89b91419,ng",C0235480,non-entailment,C0020542,,
"2425865a-66c7-11e7-b45d-f45c89b91419,ng",C0949083,non-entailment,C0038449,,
241c790c-66c7-11e7-af54-f45c89b91419,C0011847,entailment,C0011847,12,20
241ea812-66c7-11e7-b42f-f45c89b91419,C0042029,entailment,C0042029,19,22
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0442874,non-entailment,C0007766,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0009450,non-entailment,C0032227,,
"24464d36-66c7-11e7-93c6-f45c89b91419,ng",C0023895,non-entailment,C0020538,,
"23f0cbe8-66c7-11e7-b99c-f45c89b91419,ng",C0015230,non-entailment,C0019196,,
"2403df5a-66c7-11e7-8d5c-f45c89b91419,ng",C0155909,non-entailment,C0014544,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0018799,non-entailment,C0002871,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0022661,non-entailment,C0018790,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0030283,non-entailment,C0042029,,
"1f36c686-66c7-11e7-9dba-f45c89b91419,ng",C0152020,non-entailment,C0038454,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0008325,non-entailment,C0010054,,
"23f62d4a-66c7-11e7-9bae-f45c89b91419,ng",C0042345,non-entailment,C0004763,,
242b5508-66c7-11e7-9b9e-f45c89b91419,C0025517,entailment,C0025517,1,18
"2404e826-66c7-11e7-bd9b-f45c89b91419,ng",C0085615,non-entailment,C0020538,,
"24111cc6-66c7-11e7-a6be-f45c89b91419,ng",C0085129,non-entailment,C0022661,,
"240a45fa-66c7-11e7-8330-f45c89b91419,ng",C0019348,non-entailment,C0010054,,
"23fa70b4-66c7-11e7-bb50-f45c89b91419,ng",C0003507,non-entailment,C0162871,,
"189bf1f4-66c7-11e7-bc85-f45c89b91419,ng",C0027051,non-entailment,C0007282,,
"2429a5ee-66c7-11e7-8904-f45c89b91419,ng",C0026269,non-entailment,C0150055,,
"1897fdae-66c7-11e7-9357-f45c89b91419,ng",C0011849,non-entailment,C0014544,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0026267,non-entailment,C0024117,,
"1f354c70-66c7-11e7-9f55-f45c89b91419,ng",C0236073,non-entailment,C0035021,,
"1f36a9c6-66c7-11e7-8519-f45c89b91419,ng",C0004364,non-entailment,C0235329,,
"243e546e-66c7-11e7-83a3-f45c89b91419,ng",C0034063,non-entailment,C0014544,,
"1893f34c-66c7-11e7-a61f-f45c89b91419,ng",C0010709,non-entailment,C0010054,,
"242f8164-66c7-11e7-9caa-f45c89b91419,ng",C1959583,non-entailment,C0037315,,
"24257d2c-66c7-11e7-9a5e-f45c89b91419,ng",C0012813,non-entailment,C0002965,,
"24330836-66c7-11e7-95f8-f45c89b91419,ng",C1510654,non-entailment,C0007273,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0019348,non-entailment,C0018799,,
243083f0-66c7-11e7-a3af-f45c89b91419,C0152025,entailment,C0152025,17,31
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0494475,non-entailment,C0333559,,
"23f33682-66c7-11e7-90c4-f45c89b91419,ng",C0007273,non-entailment,C0022661,,
"2408ebbe-66c7-11e7-ae8e-f45c89b91419,ng",C0019348,non-entailment,C0021843,,
243d7e68-66c7-11e7-afd4-f45c89b91419,C0007194,entailment,C0007194,17,44
"1f309338-66c7-11e7-b3ab-f45c89b91419,ng",C0010068,non-entailment,C0019348,,
"1f32a0b0-66c7-11e7-bd1c-f45c89b91419,ng",C0042029,non-entailment,C0019348,,
"24372692-66c7-11e7-b324-f45c89b91419,ng",C0019348,non-entailment,C0149801,,
"1f2eaa5a-66c7-11e7-b4e6-f45c89b91419,ng",C0001339,non-entailment,C0020542,,
"24066310-66c7-11e7-9020-f45c89b91419,ng",C0149871,non-entailment,C0020538,,
189f55f4-66c7-11e7-9a9b-f45c89b91419,C0162871,entailment,C0162871,13,38
"23f821f6-66c7-11e7-883c-f45c89b91419,ng",C0949083,non-entailment,C0018801,,
"23fc2634-66c7-11e7-a899-f45c89b91419,ng",C0149931,non-entailment,C0020542,,
"23f45b5c-66c7-11e7-b67c-f45c89b91419,ng",C0024131,non-entailment,C0034155,,
"2428a2e8-66c7-11e7-8a78-f45c89b91419,ng",C0014544,non-entailment,C0235329,,
189a0cf0-66c7-11e7-aba1-f45c89b91419,C0022660,entailment,C0022660,9,28
"189457dc-66c7-11e7-84b9-f45c89b91419,ng",C0022104,non-entailment,C0149931,,
"2423cf1a-66c7-11e7-9465-f45c89b91419,ng",C0014544,non-entailment,C0004096,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0020676,non-entailment,C0015230,,
2412fd26-66c7-11e7-952d-f45c89b91419,C0003864,entailment,C0003864,31,40
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0022104,non-entailment,C0010054,,
"23fa70b4-66c7-11e7-bb50-f45c89b91419,ng",C0520679,non-entailment,C0162871,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0035021,non-entailment,C0011860,,
2415965a-66c7-11e7-a448-f45c89b91419,C0152020,entailment,C0152020,17,41
"1f2e261e-66c7-11e7-a8f3-f45c89b91419,ng",C0010709,non-entailment,C0027051,,
"2418df22-66c7-11e7-a5b6-f45c89b91419,ng",C0403447,non-entailment,C0018802,,
"24204474-66c7-11e7-833a-f45c89b91419,ng",C0014118,non-entailment,C0020538,,
"23fac0fa-66c7-11e7-bb11-f45c89b91419,ng",C0235325,non-entailment,C0587044,,
"23fdbdd2-66c7-11e7-99dd-f45c89b91419,ng",C0007273,non-entailment,C0022661,,
"189807de-66c7-11e7-a3c5-f45c89b91419,ng",C0037315,non-entailment,C0024131,,
"2403dadc-66c7-11e7-9f41-f45c89b91419,ng",C0030312,non-entailment,C0457949,,
"242a0f5e-66c7-11e7-a4fc-f45c89b91419,ng",C0694549,non-entailment,C0020538,,
"2412e96e-66c7-11e7-9954-f45c89b91419,ng",C0007787,non-entailment,C0042029,,
"23f43abe-66c7-11e7-84c5-f45c89b91419,ng",C0008350,non-entailment,C0494475,,
"2421aaba-66c7-11e7-8244-f45c89b91419,ng",C0038833,non-entailment,C0155909,,
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0494475,non-entailment,C0012813,,
"241ae736-66c7-11e7-9af3-f45c89b91419,ng",C0494475,non-entailment,C0020676,,
2421aaba-66c7-11e7-8244-f45c89b91419,C0155909,entailment,C0155909,19,38
"240b5ab4-66c7-11e7-b812-f45c89b91419,ng",C0020676,non-entailment,C0162871,,
"1f2e261e-66c7-11e7-a8f3-f45c89b91419,ng",C0032285,non-entailment,C0027051,,
"241fc9de-66c7-11e7-ae0d-f45c89b91419,ng",C0004763,non-entailment,C0017152,,
"1f2ace12-66c7-11e7-855d-f45c89b91419,ng",C0030312,non-entailment,C0011860,,
241517fa-66c7-11e7-9c87-f45c89b91419,C0007787,entailment,C0007787,35,39
"1898cb62-66c7-11e7-a139-f45c89b91419,ng",C0038833,non-entailment,C0024115,,
"23fff05c-66c7-11e7-93d4-f45c89b91419,ng",C0235480,non-entailment,C0007282,,
"189408fa-66c7-11e7-999b-f45c89b91419,ng",C0010709,non-entailment,C0015230,,
"2412e96e-66c7-11e7-9954-f45c89b91419,ng",C0034155,non-entailment,C0042029,,
"23f29024-66c7-11e7-8064-f45c89b91419,ng",C0020676,non-entailment,C0236073,,
"24133142-66c7-11e7-af4a-f45c89b91419,ng",C0149721,non-entailment,C0876973,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0003864,non-entailment,C0007194,,
"23fd3b78-66c7-11e7-957e-f45c89b91419,ng",C0398623,non-entailment,C0235480,,
"2411185a-66c7-11e7-b5ee-f45c89b91419,ng",C0003486,non-entailment,C0032371,,
"241e9368-66c7-11e7-8042-f45c89b91419,ng",C0004364,non-entailment,C0038833,,
"2428e0a2-66c7-11e7-a7c3-f45c89b91419,ng",C0003504,non-entailment,C0018790,,
"2401501e-66c7-11e7-a3a0-f45c89b91419,ng",C1510654,non-entailment,C0024117,,
"241facee-66c7-11e7-8cbc-f45c89b91419,ng",C0009450,non-entailment,C0002871,,
"242b5508-66c7-11e7-9b9e-f45c89b91419,ng",C0151517,non-entailment,C0025517,,
"242f0f54-66c7-11e7-acc0-f45c89b91419,ng",C0007273,non-entailment,C0032227,,
"241e41ae-66c7-11e7-adc0-f45c89b91419,ng",C0004364,non-entailment,C0032227,,
"23ee10b4-66c7-11e7-b754-f45c89b91419,ng",C0262655,non-entailment,C0007787,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0002940,non-entailment,C0018799,,
"243cbd48-66c7-11e7-aaa4-f45c89b91419,ng",C0020676,non-entailment,C0034063,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0023890,non-entailment,C0020538,,
"243587da-66c7-11e7-8eb4-f45c89b91419,ng",C0040583,non-entailment,C0235329,,
"2437efd2-66c7-11e7-9326-f45c89b91419,ng",C1527303,non-entailment,C0042029,,
23fa11c8-66c7-11e7-8af6-f45c89b91419,C0037199,entailment,C0037199,21,30
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0014544,non-entailment,C0013182,,
"242c611e-66c7-11e7-9b73-f45c89b91419,ng",C0037315,non-entailment,C0032285,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0032290,non-entailment,C0018799,,
189bd42e-66c7-11e7-bb0e-f45c89b91419,C0235329,entailment,C0235329,25,48
"2420e03e-66c7-11e7-9cce-f45c89b91419,ng",C0003504,non-entailment,C0012813,,
"2429a5ee-66c7-11e7-8904-f45c89b91419,ng",C0235329,non-entailment,C0150055,,
"241ee142-66c7-11e7-9eba-f45c89b91419,ng",C0007766,non-entailment,C0022661,,
"23eea75c-66c7-11e7-bf44-f45c89b91419,ng",C0024115,non-entailment,C0015230,,
23fac0fa-66c7-11e7-bb11-f45c89b91419,C0587044,entailment,C0587044,19,44
"241d7a3a-66c7-11e7-a800-f45c89b91419,ng",C0023895,non-entailment,C0010054,,
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0011168,non-entailment,C0013182,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0014118,non-entailment,C0011880,,
"2439dac2-66c7-11e7-af75-f45c89b91419,ng",C0030305,non-entailment,C0333559,,
"24139e36-66c7-11e7-a24d-f45c89b91419,ng",C0038454,non-entailment,C0150055,,
"23fd4f00-66c7-11e7-9b69-f45c89b91419,ng",C0020542,non-entailment,C0679247,,
"23f98aee-66c7-11e7-9300-f45c89b91419,ng",C0494475,non-entailment,C0085615,,
"24077ca2-66c7-11e7-a40e-f45c89b91419,ng",C0235480,non-entailment,C0149721,,
"189d196c-66c7-11e7-a5a0-f45c89b91419,ng",C0007766,non-entailment,C0018799,,
"18932266-66c7-11e7-a4e3-f45c89b91419,ng",C1527303,non-entailment,C0010054,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0004763,non-entailment,C0011168,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0017152,non-entailment,C0442874,,
"23fa3880-66c7-11e7-80c2-f45c89b91419,ng",C0038833,non-entailment,C0018790,,
"241517fa-66c7-11e7-9c87-f45c89b91419,ng",C0018099,non-entailment,C0007787,,
"189e8e12-66c7-11e7-8a0c-f45c89b91419,ng",C0010709,non-entailment,C0003504,,
"243587da-66c7-11e7-8eb4-f45c89b91419,ng",C0027765,non-entailment,C0235329,,
"24137780-66c7-11e7-b93e-f45c89b91419,ng",C0037315,non-entailment,C0023890,,
"23efe950-66c7-11e7-a93a-f45c89b91419,ng",C0001339,non-entailment,C0018799,,
"23f2fb5e-66c7-11e7-899b-f45c89b91419,ng",C0020456,non-entailment,C0020538,,
"242ece74-66c7-11e7-aa21-f45c89b91419,ng",C0018790,non-entailment,C0013182,,
"24159be6-66c7-11e7-b476-f45c89b91419,ng",C0010068,non-entailment,C0027051,,
"240b163a-66c7-11e7-a344-f45c89b91419,ng",C0007282,non-entailment,C0018802,,
"1894640a-66c7-11e7-a0dc-f45c89b91419,ng",C0085615,non-entailment,C0014544,,
242ece74-66c7-11e7-aa21-f45c89b91419,C0013182,entailment,C0013182,19,31
"23f8031a-66c7-11e7-8a88-f45c89b91419,ng",C0032285,non-entailment,C0012819,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0262655,non-entailment,C0022661,,
"241f3e58-66c7-11e7-9d85-f45c89b91419,ng",C0009450,non-entailment,C0024115,,
"2415965a-66c7-11e7-a448-f45c89b91419,ng",C0003504,non-entailment,C0152020,,
"24373788-66c7-11e7-9448-f45c89b91419,ng",C0520679,non-entailment,C0014118,,
"242a8c06-66c7-11e7-9e79-f45c89b91419,ng",C0020538,non-entailment,C0024117,,
24372692-66c7-11e7-b324-f45c89b91419,C0149801,entailment,C0149801,30,39
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0023895,non-entailment,C0022661,,
"241f0d0c-66c7-11e7-a932-f45c89b91419,ng",C0017168,non-entailment,C0020538,,
"240cedfa-66c7-11e7-8f92-f45c89b91419,ng",C0007787,non-entailment,C0024117,,
"24461dfa-66c7-11e7-a76f-f45c89b91419,ng",C0042345,non-entailment,C0020538,,
"24462aa4-66c7-11e7-a993-f45c89b91419,ng",C0003486,non-entailment,C0018790,,
"189de41c-66c7-11e7-bfaa-f45c89b91419,ng",C0235325,non-entailment,C0022660,,
24250bd0-66c7-11e7-9dbe-f45c89b91419,C0750466,entailment,C0750466,15,30
"242c4940-66c7-11e7-850c-f45c89b91419,ng",C0152025,non-entailment,C0018790,,
"23fc2634-66c7-11e7-a899-f45c89b91419,ng",C0030283,non-entailment,C0020542,,
"189bd42e-66c7-11e7-bb0e-f45c89b91419,ng",C0010068,non-entailment,C0235329,,
"24372692-66c7-11e7-b324-f45c89b91419,ng",C0038833,non-entailment,C0149801,,
"23ef0ca6-66c7-11e7-8d41-f45c89b91419,ng",C0037199,non-entailment,C0042029,,
"189de41c-66c7-11e7-bfaa-f45c89b91419,ng",C0149871,non-entailment,C0022660,,
"1f2db406-66c7-11e7-b464-f45c89b91419,ng",C0014009,non-entailment,C0011168,,
"24000a6c-66c7-11e7-9e6f-f45c89b91419,ng",C0085129,non-entailment,C1561643,,
"18961908-66c7-11e7-931d-f45c89b91419,ng",C0010068,non-entailment,C0035439,,
"2402a7de-66c7-11e7-8392-f45c89b91419,ng",C0587044,non-entailment,C0030305,,
"240b163a-66c7-11e7-a344-f45c89b91419,ng",C0010068,non-entailment,C0018802,,
"23f9a622-66c7-11e7-82df-f45c89b91419,ng",C0679247,non-entailment,C0026267,,
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0403447,non-entailment,C0018790,,
"24153a70-66c7-11e7-97a8-f45c89b91419,ng",C0034063,non-entailment,C0007766,,
240cedfa-66c7-11e7-8f92-f45c89b91419,C0024117,entailment,C0024117,17,21
"189a0248-66c7-11e7-9e2d-f45c89b91419,ng",C1510654,non-entailment,C0027051,,
"2424a08c-66c7-11e7-859e-f45c89b91419,ng",C0013182,non-entailment,C0403447,,
"2416c90a-66c7-11e7-b579-f45c89b91419,ng",C0442874,non-entailment,C0011880,,
24355894-66c7-11e7-968c-f45c89b91419,C0042029,entailment,C0042029,27,50
"1f35a666-66c7-11e7-9c66-f45c89b91419,ng",C0162871,non-entailment,C0018790,,
"240f13d2-66c7-11e7-8bdb-f45c89b91419,ng",C0020538,non-entailment,C0003507,,
"189f5a54-66c7-11e7-aa20-f45c89b91419,ng",C0002965,non-entailment,C0038454,,
"24355894-66c7-11e7-968c-f45c89b91419,ng",C0020676,non-entailment,C0042029,,
"243d7e68-66c7-11e7-afd4-f45c89b91419,ng",C0009450,non-entailment,C0007194,,
"243e8718-66c7-11e7-8f2f-f45c89b91419,ng",C0085615,non-entailment,C0004096,,
"240e61f0-66c7-11e7-94ef-f45c89b91419,ng",C0149801,non-entailment,C0030305,,
"2431a0ca-66c7-11e7-a2c0-f45c89b91419,ng",C0035078,non-entailment,C0001339,,
"23fd3b78-66c7-11e7-957e-f45c89b91419,ng",C0017152,non-entailment,C0235480,,
"189c087e-66c7-11e7-bc9c-f45c89b91419,ng",C0026267,non-entailment,C0442874,,
"23f4254c-66c7-11e7-b0de-f45c89b91419,ng",C0020676,non-entailment,C0004096,,
